Ref Image,Check Image,Image Size,Size Group,CLIP Mismatch %,Max Segment Mismatch %,All Segment Mismatch %,Scale Mismatch %,Status
FULL_ALTIA_WAKEUP_10702_1.png,toCheck_100000_00279s_FULL_ALTIA_WAKEUP_10702_1.png,1376640,Big,0.0,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",0.0,OK
FULL_ALTIA_WAKEUP_10702_1.png,toCheck_100001_00220s_FULL_ALTIA_WAKEUP_10702_1.png,1376640,Big,0.0,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",0.0,OK
FULL_ALTIA_WAKEUP_10702_1.png,toCheck_100002_00394s_FULL_ALTIA_WAKEUP_10702_1.png,1376640,Big,0.0,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",0.0,OK
FULL_ALTIA_WAKEUP_10702_1.png,toCheck_100003_00394s_FULL_ALTIA_WAKEUP_10702_1.png,1376640,Big,0.0,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",0.0,OK
TLT_ABS_ON.png,toCheck_100004_00163s_TLT_ABS_ON.png,NA,NA,NA,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",12.55,Faulty
TLT_ABS_OFF.png,toCheck_100004_00164s_TLT_ABS_OFF.png,NA,NA,NA,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",12.55,Faulty
TLT_ABS_ON.png,toCheck_100004_00165s_TLT_ABS_ON.png,NA,NA,NA,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",12.55,Faulty
TLT_ABS_OFF.png,toCheck_100004_00166s_TLT_ABS_OFF.png,NA,NA,NA,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",12.55,Faulty
TLT_ABS_ON.png,toCheck_100005_00163s_TLT_ABS_ON.png,NA,NA,NA,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",12.55,Faulty
TLT_ABS_OFF.png,toCheck_100005_00165s_TLT_ABS_OFF.png,NA,NA,NA,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",12.55,Faulty
TLT_ABS_ON.png,toCheck_100005_00168s_TLT_ABS_ON.png,NA,NA,NA,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",12.55,Faulty
TLT_ABS_OFF.png,toCheck_100005_00170s_TLT_ABS_OFF.png,NA,NA,NA,0.1,"[0.02, 0.0, -0.05, 0.0, 0.02, 0.0, 0.0, 0.0, 0.1, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02, -0.05, -0.05, -0.05, 0.0, 0.02, 0.0]",12.55,Faulty
TLT_SERV_OFF.png,toCheck_100005_00173s_TLT_SERV_OFF.png,30736,Big,0.02,4.39,"[0.0, -0.05, 0.02, 4.39, 0.02, 0.0, 0.0, 3.71, 0.0, 0.0, 0.0, 0.0]",0.0,Investigate
ALT_SERVICE_PAGE.png,toCheck_100014_00978s_ALT_SERVICE_PAGE.png,267388,Big,0.37,4.03,"[-0.05, 0.0, 4.03, 0.0, 0.0, 0.34]",0.0,Investigate
AUDIO_PAGE.png,toCheck_100003_00971s_AUDIO_PAGE.png,254449,Big,0.39,3.44,"[-0.05, 0.0, 3.44, -0.05, 0.0, 2.42, 0.0, 0.0, 0.0]",0.0,Investigate
AUDIO_RADIO_L1TXT_L2NUM_FM.png,toCheck_100005_00475s_AUDIO_RADIO_L1TXT_L2NUM_FM.png,254449,Big,0.15,3.44,"[-0.05, 0.0, 3.44, -0.05, 0.02, 2.42, 0.0, 0.0, 0.0]",0.0,Investigate
AUDIO_RADIO_L1TXT_L2NUM_FM_UPLIST_ADAS.png,toCheck_100005_00558s_AUDIO_RADIO_L1TXT_L2NUM_FM_UPLIST_ADAS.png,1376640,Big,0.0,0.02,"[-0.05, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, -0.05, -0.05, 0.0, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, -0.05, -0.05, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02]",0.0,OK
AUDIO_CARPLAY_L1L2TXT_UPLIST_ADAS.png,toCheck_100005_00588s_AUDIO_CARPLAY_L1L2TXT_UPLIST_ADAS.png,1376640,Big,0.0,0.02,"[-0.05, 0.02, 0.02, 0.0, 0.0, 0.0, 0.02, -0.05, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, -0.05, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02]",0.0,OK
PHONE_INCCALL.png,toCheck_100008_00515s_PHONE_INCCALL.png,254449,Big,0.46,3.44,"[0.0, -0.05, 3.44, -0.05, 0.0, 2.42, 0.0, 0.0, 0.0]",0.0,Investigate
PHONE_CALLONG_L1TXT_L2NUM_ADAS.png,toCheck_100008_00673s_PHONE_CALLONG_L1TXT_L2NUM_ADAS.png,1376640,Big,0.0,0.02,"[-0.05, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, -0.05, 0.0, 0.0, 0.0, -0.05, -0.05, 0.0, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, -0.05, 0.0, 0.0, 0.0, -0.05, 0.0, 0.02, 0.0, 0.02]",0.0,OK
TLT_SERV_ON.png,toCheck_100000_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100001_00198s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100002_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100004_00163s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100005_00163s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
NO_ALERT.png,toCheck_100006_00361s_NO_ALERT.png,267388,Big,9.64,9.25,"[2.44, 9.25, 2.88, 1.42, 9.03, 1.54]",0.0,NOK
TLT_STOP_ON.png,toCheck_100007_00163s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100008_00198s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100009_00198s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100010_00198s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_CTGRAPH_ON.png,toCheck_100014_00163s_TLT_CTGRAPH_ON.png,19456,Big,0.49,0.78,"[0.78, 0.54, 0.37, 0.44, 0.0, 0.0]",0.0,OK
NO_ALERT.png,toCheck_100016_00328s_NO_ALERT.png,267388,Big,10.4,8.3,"[1.22, 8.15, 2.88, 6.25, 8.3, 5.4]",0.0,NOK
NO_ALERT.png,toCheck_100017_00333s_NO_ALERT.png,267388,Big,10.4,8.3,"[1.22, 8.15, 2.88, 6.25, 8.3, 5.4]",0.0,NOK
TLT_BATT_TRACTWARN_ON_EV.png,toCheck_100018_00298s_TLT_BATT_TRACTWARN_ON_EV.png,20160,Big,0.15,0.27,"[0.2, 0.27, 0.22, 0.1, 0.24, 0.07]",0.0,OK
NO_ALERT.png,toCheck_100018_00343s_NO_ALERT.png,267388,Big,10.4,8.3,"[1.22, 8.15, 2.88, 6.25, 8.3, 5.4]",0.0,NOK
NO_ALERT.png,toCheck_100019_00328s_NO_ALERT.png,267388,Big,9.64,9.25,"[2.44, 9.25, 2.88, 1.42, 9.03, 1.54]",0.0,NOK
NO_ALERT.png,toCheck_100019_00383s_NO_ALERT.png,267388,Big,9.64,9.25,"[2.44, 9.25, 2.88, 1.42, 9.03, 1.54]",0.0,NOK
NO_ALERT.png,toCheck_100020_00328s_NO_ALERT.png,267388,Big,9.64,9.25,"[2.44, 9.25, 2.88, 1.42, 9.03, 1.54]",0.0,NOK
NO_ALERT.png,toCheck_100020_00383s_NO_ALERT.png,267388,Big,9.64,9.25,"[2.44, 9.25, 2.88, 1.42, 9.03, 1.54]",0.0,NOK
NO_ALERT.png,toCheck_100021_00328s_NO_ALERT.png,267388,Big,9.64,9.25,"[2.44, 9.25, 2.88, 1.42, 9.03, 1.54]",0.0,NOK
NO_ALERT.png,toCheck_100021_00383s_NO_ALERT.png,267388,Big,9.64,9.25,"[2.44, 9.25, 2.88, 1.42, 9.03, 1.54]",0.0,NOK
NO_ALERT.png,toCheck_100022_00341s_NO_ALERT.png,267388,Big,0.44,5.2,"[0.54, -0.05, 0.0, 5.2, 0.02, 2.42]",0.0,Investigate
TLT_SERV_ON.png,toCheck_100024_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100025_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
NO_ALERT.png,toCheck_100027_00298s_NO_ALERT.png,267388,Big,9.64,9.25,"[2.44, 9.25, 2.88, 1.42, 9.03, 1.54]",0.0,NOK
NO_ALERT.png,toCheck_100027_00468s_NO_ALERT.png,267388,Big,9.64,9.25,"[2.44, 9.25, 2.88, 1.42, 9.03, 1.54]",0.0,NOK
TLT_HFP_ON.png,toCheck_100029_00163s_TLT_HFP_ON.png,19456,Big,0.78,0.56,"[0.27, 0.56, 0.2, 0.56, 0.0, 0.0]",0.0,OK
TLT_SERV_OFF.png,toCheck_100029_00163s_TLT_SERV_OFF.png,30736,Big,0.02,2.66,"[0.0, -0.05, 0.02, 2.66, 0.02, 0.0, 0.0, 2.32, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_OFF.png,toCheck_100030_00190s_TLT_SERV_OFF.png,30736,Big,0.02,2.66,"[0.0, -0.05, 0.02, 2.66, 0.02, 0.0, 0.0, 2.32, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100031_00195s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100032_00195s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100033_00163s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_OFF.png,toCheck_100034_00163s_TLT_SERV_OFF.png,30736,Big,0.02,3.54,"[0.0, -0.05, 0.02, 2.27, 0.02, 0.0, 0.0, 3.54, 0.0, 0.0, 0.0, 0.0]",0.0,Investigate
TLT_SERV_ON.png,toCheck_100044_00218s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100045_00223s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100051_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100053_00195s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100054_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100055_00233s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100055_00233s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100056_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100056_00163s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100057_00195s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100058_00195s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100059_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100060_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100061_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100074_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100075_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100076_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100077_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_READY_ON.png,toCheck_100096_00163s_TLT_READY_ON.png,44880,Big,1.54,4.47,"[0.27, 0.2, 0.54, 3.74, 2.05, 4.47]",0.0,Investigate
TLT_LDW_ON.png,toCheck_100105_00163s_TLT_LDW_ON.png,19456,Big,0.81,1.34,"[0.22, 0.42, 1.34, 0.63, 0.0, 0.0]",0.0,OK
TLT_SERV_OFF.png,toCheck_100107_00168s_TLT_SERV_OFF.png,30736,Big,0.02,4.2,"[0.0, -0.05, 0.02, 1.66, 0.02, 0.0, 0.0, 4.2, 0.0, 0.0, 0.0, 0.0]",0.0,Investigate
TLT_LKAOFF_ON.png,toCheck_100107_00168s_TLT_LKAOFF_ON.png,19456,Big,0.22,0.12,"[0.07, 0.12, 0.07, 0.02, 0.0, 0.0]",0.0,OK
ADAS_TXTALT_10913_11_FR.png,toCheck_100109_00163s_ADAS_TXTALT_10913_11_FR.png,267388,Big,2.25,11.35,"[4.69, 8.74, 11.35, 7.23, 4.08, 5.15]",0.0,Investigate
TXTALT_10913_19_FR.png,toCheck_100111_00323s_TXTALT_10913_19_FR.png,267388,Big,2.25,11.35,"[4.69, 8.74, 11.35, 7.23, 4.08, 5.15]",0.0,Investigate
TLT_SERV_OFF.png,toCheck_100112_00163s_TLT_SERV_OFF.png,30736,Big,0.02,3.64,"[0.0, -0.05, 0.02, 1.51, 0.02, 0.0, 0.0, 3.64, 0.0, 0.0, 0.0, 0.0]",0.0,Investigate
TXTALT_10925_3_FR.png,toCheck_100113_00163s_TXTALT_10925_3_FR.png,202806,Big,8.57,7.35,"[4.96, 7.35, 6.62, 7.08, 7.28, 3.83]",0.0,NOK
TLT_SS_ON.png,toCheck_100115_00163s_TLT_SS_ON.png,16240,Big,0.63,0.88,"[0.39, 0.51, 0.88, 0.76, 0.68, 0.78]",0.0,OK
TLT_SAILINGOP_ON.png,toCheck_100124_00163s_TLT_SAILINGOP_ON.png,11520,Big,0.78,1.9,"[0.81, 1.17, 1.9, 1.9, 1.32, 1.15]",0.0,OK
TLT_ODB_OFF.png,toCheck_100126_00163s_TLT_ODB_OFF.png,19456,Big,0.68,2.34,"[0.42, 0.29, 0.68, 2.34, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100127_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100128_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.93,"[0.0, 0.0, 0.0, 0.56, 0.02, 0.0, 0.0, 0.93, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100129_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.93,"[0.0, 0.0, 0.0, 0.56, 0.02, 0.0, 0.0, 0.93, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100130_00163s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100131_00163s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_ODB_OFF.png,toCheck_100132_00163s_TLT_ODB_OFF.png,19456,Big,0.68,2.34,"[0.42, 0.29, 0.68, 2.34, 0.0, 0.0]",0.0,OK
TLT_ODB_OFF.png,toCheck_100133_00163s_TLT_ODB_OFF.png,19456,Big,0.68,2.34,"[0.42, 0.29, 0.68, 2.34, 0.0, 0.0]",0.0,OK
TLT_SERV_OFF.png,toCheck_100134_00163s_TLT_SERV_OFF.png,30736,Big,0.02,4.86,"[0.0, -0.05, 0.02, 1.95, 0.02, 0.0, 0.0, 4.86, 0.0, 0.0, 0.0, 0.0]",0.0,Investigate
TLT_SERV_OFF.png,toCheck_100135_00163s_TLT_SERV_OFF.png,30736,Big,0.02,4.86,"[0.0, -0.05, 0.02, 1.95, 0.02, 0.0, 0.0, 4.86, 0.0, 0.0, 0.0, 0.0]",0.0,Investigate
TLT_ODB_OFF.png,toCheck_100136_00163s_TLT_ODB_OFF.png,19456,Big,0.68,2.34,"[0.42, 0.29, 0.68, 2.34, 0.0, 0.0]",0.0,OK
TLT_ODB_OFF.png,toCheck_100137_00163s_TLT_ODB_OFF.png,19456,Big,0.68,2.34,"[0.42, 0.29, 0.68, 2.34, 0.0, 0.0]",0.0,OK
TLT_ODB_OFF.png,toCheck_100138_00163s_TLT_ODB_OFF.png,19456,Big,0.68,2.34,"[0.42, 0.29, 0.68, 2.34, 0.0, 0.0]",0.0,OK
TLT_ODB_OFF.png,toCheck_100139_00163s_TLT_ODB_OFF.png,19456,Big,0.68,2.34,"[0.42, 0.29, 0.68, 2.34, 0.0, 0.0]",0.0,OK
TLT_SERV_ON.png,toCheck_100140_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100140_00163s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_PRE_HEAT_ON.png,toCheck_100142_00163s_TLT_PRE_HEAT_ON.png,19456,Big,0.83,1.05,"[0.37, 0.37, 0.61, 1.05, 0.0, 0.0]",0.0,OK
TLT_SERV_OFF.png,toCheck_100142_00163s_TLT_SERV_OFF.png,30736,Big,0.02,2.17,"[0.0, -0.05, 0.02, 2.17, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_SERV_OFF.png,toCheck_100143_00163s_TLT_SERV_OFF.png,30736,Big,0.02,4.35,"[0.0, -0.05, 0.02, 1.42, 0.02, 0.0, 0.0, 4.35, 0.0, 0.0, 0.0, 0.0]",0.0,Investigate
TLT_SERV_OFF.png,toCheck_100146_00163s_TLT_SERV_OFF.png,30736,Big,0.02,4.35,"[0.0, -0.05, 0.02, 1.42, 0.02, 0.0, 0.0, 4.35, 0.0, 0.0, 0.0, 0.0]",0.0,Investigate
TLT_SERV_ON.png,toCheck_100147_00163s_TLT_SERV_ON.png,30736,Big,0.0,0.17,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.17, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100148_00163s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100151_00198s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
NO_ALERT.png,toCheck_100152_00298s_NO_ALERT.png,267388,Big,10.4,8.3,"[1.22, 8.15, 2.88, 6.25, 8.3, 5.4]",0.0,NOK
NO_ALERT.png,toCheck_100152_00333s_NO_ALERT.png,267388,Big,10.4,8.3,"[1.22, 8.15, 2.88, 6.25, 8.3, 5.4]",0.0,NOK
TLT_SERV_ON.png,toCheck_100154_00195s_TLT_SERV_ON.png,30736,Big,0.0,0.02,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
TLT_STOP_ON.png,toCheck_100155_00163s_TLT_STOP_ON.png,22176,Big,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,OK
