Ref Image,Check Image,Image Size,Size Group,CLIP Mismatch %,Max Segment Mismatch %,All Segment Mismatch %,Scale Mismatch %,Status
TLT_STOP_ON.png,toCheck_100059_00366s_TLT_STOP_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100059_00426s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100059_00461s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100059_00325s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100059_00325s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_OFF.png,toCheck_100059_00325s_TLT_STOP_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
FULL_ALTIA_WAKEUP.png,toCheck_100059_00364s_FULL_ALTIA_WAKEUP.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100059_00366s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_ON.png,toCheck_100060_00366s_TLT_STOP_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100060_00426s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100060_00461s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100060_00325s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100060_00325s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_OFF.png,toCheck_100060_00325s_TLT_STOP_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
FULL_ALTIA_WAKEUP.png,toCheck_100060_00364s_FULL_ALTIA_WAKEUP.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100060_00366s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_ON.png,toCheck_100061_00366s_TLT_STOP_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100061_00426s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100061_00461s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100061_00325s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100061_00325s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_OFF.png,toCheck_100061_00325s_TLT_STOP_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
FULL_ALTIA_WAKEUP.png,toCheck_100061_00364s_FULL_ALTIA_WAKEUP.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100061_00366s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_ON.png,toCheck_100062_00366s_TLT_STOP_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100062_00426s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100062_00461s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100062_00325s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100062_00325s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_OFF.png,toCheck_100062_00325s_TLT_STOP_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
FULL_ALTIA_WAKEUP.png,toCheck_100062_00364s_FULL_ALTIA_WAKEUP.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100062_00366s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_ON.png,toCheck_100063_00366s_TLT_STOP_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100063_00426s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100063_00461s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100063_00325s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100063_00325s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_OFF.png,toCheck_100063_00325s_TLT_STOP_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
FULL_ALTIA_WAKEUP.png,toCheck_100063_00364s_FULL_ALTIA_WAKEUP.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100063_00366s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_ON.png,toCheck_100064_00366s_TLT_STOP_ON.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100064_00461s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100064_00325s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SERV_OFF.png,toCheck_100064_00325s_TLT_SERV_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_STOP_OFF.png,toCheck_100064_00325s_TLT_STOP_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
FULL_ALTIA_WAKEUP.png,toCheck_100064_00364s_FULL_ALTIA_WAKEUP.png,NA,NA,NA,NA,NA,NA,Faulty
NO_ALERT.png,toCheck_100064_00366s_NO_ALERT.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100000_00422s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100000_00437s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100000_00442s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100000_00447s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100000_00452s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100000_00407s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100000_00412s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100000_00417s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100001_00422s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100001_00667s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100001_00672s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100001_00677s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100001_00682s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100001_00407s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100001_00412s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100001_00417s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100002_00422s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100002_00667s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100002_00672s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100002_00677s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100002_00682s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100002_00407s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100002_00412s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100002_00417s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100003_00717s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100003_00722s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100003_00727s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100003_00732s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100004_00351s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100004_00356s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100004_00361s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100004_00366s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100004_00501s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100004_00506s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100004_00511s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100004_00516s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100004_01101s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100004_01106s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100004_01111s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100004_01116s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_REG_GRR_EEE.png,toCheck_100004_00239s_SBR_REG_GRR_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100005_00339s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100005_00344s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100005_00349s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100005_00354s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100005_00529s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100005_00534s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100005_00539s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100005_00544s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_REG_GRR_EEE.png,toCheck_100005_00679s_SBR_REG_GRR_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100005_00239s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100005_00244s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100005_00249s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100005_00254s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100006_00339s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100006_00344s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100006_00349s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100006_00354s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_REG_RRR_EEE.png,toCheck_100006_00579s_SBR_REG_RRR_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_REG_RRR_EEE.png,toCheck_100006_00629s_SBR_REG_RRR_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100006_00839s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100006_00844s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100006_00849s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100006_00854s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100006_01179s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_REG_GRR_EEE.png,toCheck_100006_01179s_SBR_REG_GRR_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100006_00239s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100006_00244s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100006_00249s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100006_00254s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100007_00351s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100007_00356s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100007_00361s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100007_00366s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_REG_RRR_EEE.png,toCheck_100007_00691s_SBR_REG_RRR_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_REG_GRR_EEE.png,toCheck_100007_00239s_SBR_REG_GRR_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100008_00339s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100008_00344s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100008_00349s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100008_00354s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_REG_RRR_EEE.png,toCheck_100008_00579s_SBR_REG_RRR_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_REG_RRR_EEE.png,toCheck_100008_00629s_SBR_REG_RRR_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100008_00239s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100008_00244s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100008_00249s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100008_00254s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_REG_RRR_EEE.png,toCheck_100009_00329s_SBR_REG_RRR_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100009_00569s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100009_00574s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100009_00579s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100009_00584s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100009_00669s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100009_00674s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100009_00679s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100009_00684s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100009_00239s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100009_00244s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100009_00249s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100009_00254s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100018_00432s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100018_00475s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100018_00480s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100018_00485s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100018_00490s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100018_00495s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100018_00417s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100018_00422s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100018_00427s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100021_00422s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_RER_EEE_EEE.png,toCheck_100021_00607s_SBR_RER_EEE_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100021_00667s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100021_00672s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100021_00677s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100021_00682s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100021_01587s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100021_00407s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100021_00412s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100021_00417s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100022_00422s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100022_00667s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100022_00672s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100022_00677s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100022_00682s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100022_00967s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100022_00972s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100022_00977s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100022_00982s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_RER_EEE_EEE.png,toCheck_100022_00987s_SBR_RER_EEE_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100022_01937s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100022_00407s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100022_00412s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100022_00417s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100023_00422s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100023_00607s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100023_00612s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100023_00617s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100023_00622s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100023_01647s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100023_01652s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100023_01657s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100023_01662s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100023_01847s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100023_01852s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100023_01857s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100023_01862s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100023_02047s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100023_02052s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100023_02057s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100023_02062s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100023_00407s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100023_00412s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100023_00417s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100026_00717s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100026_00722s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100026_00727s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100026_00732s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
BUZ_05_OFF.png,toCheck_100036_00909s_BUZ_05_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100036_01639s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100036_01644s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100036_01649s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100036_01654s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
SBR_EEE_EER_EEE.png,toCheck_100037_00296s_SBR_EEE_EER_EEE.png,NA,NA,NA,NA,NA,NA,Faulty
BUZ_07_ON.png,toCheck_100037_00296s_BUZ_07_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100037_00301s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100037_00306s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100037_00311s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100037_00316s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
BUZ_05_OFF.png,toCheck_100037_00227s_BUZ_05_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100038_01112s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100038_01117s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100038_01122s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100038_01127s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100038_01212s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100038_01217s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_ON.png,toCheck_100038_01222s_TLT_SBR_ON.png,NA,NA,NA,NA,NA,NA,Faulty
TLT_SBR_OFF.png,toCheck_100038_01227s_TLT_SBR_OFF.png,NA,NA,NA,NA,NA,NA,Faulty
